key,value
sessuale,0.3662578447943201
bambina,0.3648542496733324
stato,0.3574396780083907
violenza,0.3260976646175514
uomo,0.3043108791761203
stata,0.2925314174374016
prete,0.29188339973866595
confronti,0.2803974555882051
di,0.2803974555882051
comunità,0.2803974555882051
procura,0.2635263293058231
giovane,0.2491056424954589
casa,0.2260773393224623
primo,0.2255396180631053
trento,0.2222312039919108
luomo,0.21891254980399946
sacerdote,0.21891254980399946
all,0.21476545278716566
misure,0.21470359541231807
sicurezza,0.21470359541231807
valsugana,0.21470359541231807
struttura,0.21470359541231807
28enne,0.21470359541231807
pergine,0.21470359541231807
scappato,0.21470359541231807
evaso,0.21470359541231807
verona,0.19972220526875348
sempre,0.19651610564392644
racconto,0.19651610564392644
grado,0.1952698955692528
appello,0.1952698955692528
sentenza,0.1952698955692528
padre,0.1952698955692528
trentino,0.1952698955692528
confermato,0.1952698955692528
condannato,0.1952698955692528
mesi,0.1952698955692528
quando,0.1952698955692528
reclusione,0.1952698955692528
volta,0.1948666139396064
alcuni,0.18110854665838352
il,0.18110854665838352
tentato,0.18110854665838352
essere,0.18110854665838352
andare,0.17720791067861336
misura,0.17198387308676394
accusato,0.17198387308676394
piccola,0.17070042304062524
vittima,0.1685612952681844
persona,0.1685612952681844
per,0.1685612952681844
parti,0.1685612952681844
pakistano,0.1685612952681844
arrivati,0.1685612952681844
marijuana,0.1685612952681844
intime,0.1685612952681844
alloggio,0.1685612952681844
sequestro,0.1685612952681844
giudice,0.16538201556046028
davanti,0.16538201556046028
trovato,0.1546078502845206
carabinieri,0.1546078502845206
poi,0.14676835695009033
anni,0.14676835695009033
raccontato,0.14676835695009033
via,0.14676835695009033
aver,0.14676835695009033
macchina,0.14594169986933295
situazione,0.14594169986933295
visto,0.14594169986933295
vista,0.14594169986933295
durante,0.14594169986933295
cercato,0.14594169986933295
detto,0.14594169986933295
vicini,0.14594169986933295
origine,0.14019872779410256
lesioni,0.14019872779410256
restrittiva,0.14019872779410256
responsabile,0.14019872779410256
residente,0.14019872779410256
polizia,0.14019872779410256
poliziotti,0.14019872779410256
una,0.14019872779410256
minorenni,0.14019872779410256
allontanadolo,0.14019872779410256
marocchina,0.14019872779410256
rapine,0.14019872779410256
trasferirlo,0.14019872779410256
ragazzo,0.14019872779410256
minacce,0.14019872779410256
minori,0.14019872779410256
ritenuto,0.14019872779410256
tribunale,0.14019872779410256
provincia,0.14019872779410256
accuse,0.14019872779410256
17,0.14019872779410256
eseguto,0.14019872779410256
soli,0.14019872779410256
portato,0.14019872779410256
17enne,0.14019872779410256
