key,value
sessuale,0.37144663188295446
stato,0.3625699399726641
bambina,0.358624838038358
luomo,0.33639880686178025
violenza,0.33041612946129634
stata,0.2979956529250495
prete,0.2868998704306864
di,0.2809568859529897
confronti,0.2809568859529897
comunità,0.2809568859529897
procura,0.26246278164747155
giovane,0.25227848225360927
primo,0.23165390424161542
casa,0.22604967069450982
trento,0.22405962771074073
anni,0.22105039655641387
struttura,0.21595155832406776
misure,0.21595155832406776
28enne,0.21595155832406776
sicurezza,0.21595155832406776
scappato,0.21595155832406776
valsugana,0.21595155832406776
pergine,0.21595155832406776
sacerdote,0.21517490282301477
padre,0.20102192673079258
quando,0.20102192673079258
mesi,0.20102192673079258
confermato,0.20102192673079258
trentino,0.20102192673079258
condannato,0.20102192673079258
grado,0.20102192673079258
sentenza,0.20102192673079258
reclusione,0.20102192673079258
verona,0.20045130202637065
il,0.19978203672579725
racconto,0.19682611687221202
sempre,0.19682611687221202
volta,0.19680861123312623
alcuni,0.18280780276142078
essere,0.18280780276142078
tentato,0.18280780276142078
andare,0.1780146239652504
piccola,0.17301534982715444
persona,0.1722142331846368
sequestro,0.1722142331846368
arrivati,0.1722142331846368
vittima,0.1722142331846368
intime,0.1722142331846368
marijuana,0.1722142331846368
parti,0.1722142331846368
pakistano,0.1722142331846368
per,0.1722142331846368
accusato,0.17120437551798157
misura,0.17120437551798157
davanti,0.16820579113185183
giudice,0.16820579113185183
carabinieri,0.15658485824932683
trovato,0.15658485824932683
aver,0.15056229186690195
raccontato,0.15056229186690195
poi,0.15056229186690195
via,0.15056229186690195
macchina,0.1434499352153432
detto,0.1434499352153432
durante,0.1434499352153432
situazione,0.1434499352153432
ha,0.1434499352153432
cercato,0.1434499352153432
vicini,0.1434499352153432
visto,0.1434499352153432
vista,0.1434499352153432
polizia,0.14047844297649484
provincia,0.14047844297649484
veronese,0.14047844297649484
origine,0.14047844297649484
protagonista,0.14047844297649484
denno,0.14047844297649484
restrittiva,0.14047844297649484
responsabile,0.14047844297649484
residente,0.14047844297649484
ritenuto,0.14047844297649484
val,0.14047844297649484
rapine,0.14047844297649484
ragazzo,0.14047844297649484
marocchina,0.14047844297649484
allontanadolo,0.14047844297649484
coordinata,0.14047844297649484
minacce,0.14047844297649484
minorenni,0.14047844297649484
una,0.14047844297649484
lesioni,0.14047844297649484
minori,0.14047844297649484
17enne,0.14047844297649484
poliziotti,0.14047844297649484
tribunale,0.14047844297649484
17,0.14047844297649484
eseguto,0.14047844297649484
soli,0.14047844297649484
trasferirlo,0.14047844297649484
furti,0.14047844297649484
